"","WT1-","PZGH2-","PZGH3-","PZGH2+","PZGH3+","WT2-","WT3-","WT1+","WT2+","WT3+"
"2351_04586",163.21,87.02,74.3,65.28,77,87.98,81.56,90.99,94.75,98.05
"2351_04587",529.24,623.82,667.77,740.58,689.44,663.12,642.37,803.57,887.23,924.95
"2351_04588",63563.34,52229.47,41025.42,36528.16,38193.03,45130.69,41768.28,40743.16,44117.21,53768.19
"2351_04589",21221.58,20840.48,16518.95,14221.84,15481.68,16722.28,16865.79,14264.44,15693.46,19169.07
"2351_04590",1587.71,1854.52,1523.57,1202.04,1380.07,1559.24,1523.37,771.26,896.8,1056.78
"2351_04591",13626.86,16011.49,12750.85,10030.47,10629.51,11983.47,11829.51,9905.6,9665.68,11493.82
"2351_04592",25707.53,22759.42,19686.26,17044.6,19432.35,23420.32,17907.88,17252.54,16340.45,18713.68
"2351_04593",335.12,224.89,196.29,167.7,190.72,241.95,198.35,193.03,154.09,200.46
"2351_04594",643.2,314.17,277.01,211.59,219.15,422.8,362.47,227.89,198.12,209.18
"2351_04595",181.56,133.35,119.24,151.94,140.97,162.11,150.02,119.9,98.58,94.78
"2351_04596",325.46,216.98,173.36,234.1,216.78,263.95,257.75,215.14,207.69,203.73
"2351_04597",204.74,136.74,159.6,159.82,167.03,188.18,218.49,169.22,187.59,151.44
"2351_04598",77.26,62.16,46.78,60.78,43.83,53.77,65.45,56.97,64.13,64.28
"2351_04599",507.99,265.58,348.56,341.03,341.17,494.49,408.78,420.92,412.51,414
"2351_04600",58.91,35.03,47.7,66.4,33.17,43.99,41.28,62.07,43.07,43.58
"2351_04601",62.77,39.55,63.29,68.66,69.89,60.28,75.51,65.48,66.04,65.37
"2351_04602",113.96,81.37,78.88,115.93,67.52,100.2,91.62,95.24,70.82,76.26
"2351_04603",185.43,89.28,152.27,162.07,194.28,156.41,170.16,168.37,147.39,143.81
"2351_04604",106.23,63.29,94.48,79.91,85.29,87.17,92.63,105.44,88.05,104.59
"2351_04605",96.58,48.6,69.71,63.03,71.08,95.31,94.64,62.07,62.21,88.25
"2351_04606",503.16,223.76,206.38,211.59,247.58,257.43,283.93,210.88,174.19,209.18
"2351_04607",6.76,4.52,3.67,6.75,3.55,8.96,2.01,1.7,1.91,3.27
"2351_04608",4322.74,3001.59,2226.19,2118.19,2184.42,2300.57,2051.97,1669.22,1447.12,1640.73
"2351_04609",11776.46,10988.12,7698.57,9275.26,9703.15,7031.23,6810.35,5282.31,3811.14,4427.57
"2351_04610",5732.74,5064.05,4131.34,3421.53,3729.15,4443.9,4068.69,2723.64,3026.33,3577.79
"2351_04611",3038.28,2764.27,2326.17,2040.53,2097.95,2441.5,2267.43,1553.57,1474.88,1932.7
"2351_04612",148.73,105.1,83.47,95.67,112.54,101.02,70.48,70.58,74.65,68.64
"2351_04613",1585.78,1558.43,1213.54,1122.13,1147.89,1250.48,1226.35,903.91,916.9,923.86
"2351_04614",253.03,203.42,150.43,119.3,133.86,135.23,139.95,105.44,122.51,151.44
"2351_04615",106.23,83.63,80.72,60.78,58.05,63.54,83.57,54.42,54.55,51.2
"2351_04616",415.28,470.13,342.14,386.05,375.52,430.13,492.35,349.49,306.27,291.98
"2351_04617",190.25,108.49,101.82,96.79,97.14,151.52,106.73,59.52,68.91,71.9
"2351_04618",1942.14,1291.72,1102.55,1074.85,1195.27,1415.04,1121.63,1058.67,1031.75,1039.35
"2351_04619",2157.5,1486.1,1357.55,1339.35,1374.15,1632.55,1678.42,1340.99,1240.39,1291.01
"2351_04620",3442.93,3854.83,3455.32,3468.8,3634.39,3174.68,3228.98,3677.72,4331.8,5023.51
"2351_04621",166.11,239.58,275.18,271.25,265.35,261.5,226.54,324.83,371.35,411.82
"2351_04622",471.29,696.15,871.4,979.19,847,812.2,741.04,1114.8,1493.07,1573.18
"2351_04623",134.24,85.89,79.8,96.79,90.03,105.9,85.58,62.93,55.51,51.2
"2351_04624",2858.65,2898.75,3598.42,3197.55,2923.62,3564.9,3212.87,4083.33,4914.67,4826.31
"2351_04625",457.77,443.01,608.14,443.45,503.46,622.39,486.31,643.71,806.83,778.96
"2351_04626",1180.16,1105.25,1299.76,1105.24,1070.89,1482.66,1214.26,1504.25,1843.36,1882.59
"2351_04627",316.77,309.65,410.93,399.55,306.81,395.92,392.67,566.33,799.17,700.52
"2351_04628",77.26,88.15,144.01,87.79,100.69,131.97,104.71,219.39,294.78,215.71
"2351_04629",169.01,129.96,87.14,86.66,92.4,162.93,107.73,75.68,58.38,59.92
"2351_04630",3134.85,2780.09,2512.38,2619.04,2860.83,2754.32,2524.18,2117.35,2078.81,2276.97
"2351_04631",687.62,678.07,707.21,634.78,664.57,664.75,803.47,741.5,732.18,770.25
"2351_04632",62.77,75.72,64.21,39.39,35.54,73.32,54.37,50.17,51.68,41.4
"2351_04633",38.63,19.21,20.18,20.26,27.25,22,20.14,16.16,22.01,14.16
"2351_04634",1.93,5.65,4.59,4.5,9.48,1.63,5.03,6.8,4.79,11.98
"2351_04635",1325.02,1315.46,1161.25,1134.51,1263.98,1257,1089.41,1085.88,949.44,1078.57
"2351_04636",615.19,518.72,409.1,408.56,414.61,456.2,475.23,353.74,315.84,366.06
"2351_04637",2177.79,1974.31,1521.74,1429.39,1439.3,1414.23,1462.96,1054.42,935.08,1107.98
"2351_04638",1982.7,1442.03,1121.81,1320.21,1327.95,1298.55,1391.47,1117.35,899.67,985.96
"2351_04639",6516.94,4749.88,3602.08,4242.02,4567.86,4093.61,4180.45,3312.92,2916.26,3133.29
"2351_04640",155.49,114.14,94.48,93.42,90.03,131.97,109.75,123.3,77.52,129.65
"2351_04641",24.14,30.51,32.1,29.26,29.62,31.77,26.18,29.76,32.54,29.42
"2351_04642",42.49,31.64,22.93,30.39,31.98,24.44,27.19,19.56,18.18,26.15
"2351_04643",562.07,734.58,730.14,1015.2,982.04,681.86,710.84,2041.67,1720.85,1689.75
"2351_04644",234.68,336.77,311.87,362.41,322.21,268.02,314.14,842.69,691.98,670.02
"2351_04645",262.69,394.41,342.14,461.46,469.11,308.75,357.43,964.28,855.64,834.53
"2351_04646",781.3,789.95,814.53,1052.34,986.78,779.62,911.2,2611.39,2377.42,2255.19
"2351_04647",2441.44,2861.46,3063.65,3463.17,3100.13,2728.26,3036.67,10281.45,8629.15,8245.04
"2351_04648",514.75,750.4,988.81,734.95,691.81,708.74,853.81,1485.54,1565.8,1557.93
"2351_04649",1577.08,1559.56,1832.69,1379.87,1274.64,1441.93,1450.87,2851.19,2674.12,2847.85
"2351_04650",3.86,0,0.92,2.25,3.55,0.81,0,3.4,3.83,4.36
"2351_04651",125.55,140.13,95.4,74.28,126.75,129.53,94.64,89.29,96.67,102.41
"2351_04652",285.86,384.24,369.66,408.56,389.74,287.57,382.6,486.39,518.74,506.6
"2351_04653",345.74,267.84,276.1,244.23,297.34,281.05,257.75,232.14,218.22,282.17
"2351_04654",818,768.48,654.92,605.52,671.67,674.53,664.52,584.18,603.93,764.8
"2351_04655",149.69,180.82,134.84,113.68,124.38,145.82,124.85,107.99,118.68,147.08
"2351_04656",356.36,381.98,338.47,330.9,343.54,298.98,333.27,207.48,172.28,197.19
"2351_04658",2857.68,2752.96,2694.91,2433.33,2442.67,2812.16,2493.97,2551.87,2539.17,2660.46
"2351_04659",1031.43,1444.29,1466.7,1531.81,1755.59,1134.8,1332.07,1253.4,1288.25,1426.1
"2351_04660",1410.01,1310.94,1130.98,1234.68,1268.72,1169.83,1233.39,1072.28,1027.92,1093.82
"2351_04661",4687.79,3957.67,3466.33,3960.64,3879.6,3718.87,3228.98,3449.83,3515.4,3882.84
"2351_04662",17017.63,25577.93,26972.98,34701.47,37234.68,21907.51,22044.04,25976.17,24192.44,26169.95
"2351_04663",1021.77,907.48,788.84,649.41,709.58,786.95,792.39,725.34,722.61,809.47
"2351_04664",2267.6,2269.27,2236.28,2314.03,2076.62,2610.95,2347.98,2570.58,3111.51,3033.06
"2351_04665",960.93,858.89,829.2,804.73,912.15,888.78,889.05,875.85,954.22,931.49
"2351_04666",1330.82,1272.51,1215.37,1072.6,1205.93,1089.18,1088.41,923.47,916.9,938.03
"2351_04668",39.6,53.12,60.54,56.28,53.31,53.77,64.44,96.94,103.37,71.9
"2351_04669",42.49,21.47,36.69,31.51,29.62,41.55,41.28,49.32,44.03,56.65
"2351_04670",61.81,50.86,53.2,58.53,54.49,59.47,60.41,79.93,75.61,84.98
"2351_04671",130.38,76.85,100.9,81.04,75.82,123.01,108.74,114.8,115.81,102.41
"2351_04672",35.73,20.34,32.1,24.76,16.58,29.33,15.1,29.76,31.58,25.06
"2351_04673",56.98,47.46,49.53,58.53,40.28,65.99,72.49,62.07,71.78,68.64
"2351_04674",8.69,2.26,1.83,6.75,9.48,3.26,7.05,5.95,11.49,9.81
"2351_04675",83.06,64.42,74.3,88.91,74.63,92.06,90.62,79.08,87.1,88.25
"2351_04676",12174.35,8090.5,8408.53,7070.4,6688.31,9269.07,7832.31,12688.77,11328.15,11991.7
"2351_04677",125.55,152.57,153.18,155.32,164.66,153.97,163.11,177.72,173.23,195.01
"2351_04678",76.29,44.07,30.27,39.39,48.57,51.32,33.23,32.31,19.14,21.79
"2351_04679",12.55,11.3,6.42,9,8.29,8.96,4.03,9.35,16.27,11.98
"2351_04680",4937.92,3164.33,2398.64,2321.91,2463.99,3124.18,2337.91,1697.28,1467.22,1667.97
"2351_04681",1054.61,959.47,808.11,863.26,922.81,1037.86,874.96,701.53,635.51,649.32
"2351_04682",2482.97,2307.7,2250.04,2427.71,2498.34,2569.4,2454.71,2127.55,2239.6,2116.82
"2351_04683",1874.54,292.7,250.41,279.12,214.41,1174.72,864.89,705.78,604.88,683.09
"2351_04684",556.28,0,0,0,0,358.45,445.03,181.12,159.83,268.01
"2351_04685",3500.88,154.83,152.27,121.55,132.68,2294.86,2054.99,1029.76,765.67,805.11
"2351_04686",10181.03,0,0,0,0,7412.48,7655.1,2987.24,2271.18,2340.16
"2351_04687",1198.51,28.25,35.77,19.13,27.25,641.94,756.15,301.02,219.17,266.92
"2351_04688",147.76,0,0,0,0,152.34,138.95,79.08,77.52,84.98
"2351_04689",186.39,0,0,0,0,109.98,124.85,102.89,82.31,69.73
"2351_04690",171.91,0,0,0,0,172.71,173.18,150.51,137.82,134
"2351_04691",156.45,0,0,0,0,116.49,125.86,72.28,83.27,81.71
"2351_04692",156.45,0,0,0,0,88.8,86.59,78.23,57.43,54.47
"2351_04693",91.75,0,0,0,0,85.54,74.51,45.92,34.46,52.29
"2351_04694",175.77,0,0,0,0,129.53,108.74,71.43,68.91,46.85
"2351_04695",106.23,7.91,1.83,4.5,1.18,65.17,64.44,26.36,36.37,34.86
"2351_04696",195.08,3.39,5.5,1.13,4.74,144.19,119.82,85.88,40.2,67.55
"2351_04697",107.2,0,0,0,0,83.91,69.47,41.67,30.63,25.06
"2351_04698",187.36,0,0,0,0,122.2,132.9,70.58,57.43,71.9
"2351_04699",363.13,0,0,0,0,324.23,387.64,280.61,251.72,250.58
"2351_04700",46.36,0,0,0,0,52.14,61.42,50.17,44.03,66.46
"2351_04701",240.47,0,0,0,0,338.08,327.23,560.37,656.57,679.82
"2351_04702",928.09,0,0,0,0,1213.01,1470.01,1775.51,1838.58,1813.95
"2351_04703",3344.42,0,0,0,0,4366.51,4444.25,5688.77,5997.15,5630.34
"2351_04704",3831.16,0,0,0,0,3821.51,4374.78,5390.3,5543.48,5524.66
"2351_04705",11120.71,0,0,0,0,10810.38,9697,13727.03,13250,13139.99
"2351_04706",3701.75,0,0,0,0,4023.55,2872.55,4693.02,4592.13,4642.2
"2351_04707",960.93,0,0,0,0,1075.34,1080.35,1278.06,1183.92,1160.28
"2351_04708",31613.15,0,0,0,0,30374.15,30249.89,17415.8,16260.05,17858.45
"2351_04709",1088.41,0,0,0,0,1003.65,1093.44,1249.15,1159.04,1048.06
"2351_04710",16829.31,0,0,0,0,10417.72,8587.45,5841.83,4938.6,6056.32
"2351_04711",38978.02,0,0,0,0,19777.21,18745.59,9871.59,8623.41,9968.57
"2351_04712",116.86,75.72,64.21,65.28,74.63,80.65,60.41,47.62,45.94,55.56
"2351_04713",517.65,366.16,295.36,183.46,235.74,320.97,291.99,164.12,125.38,166.69
"2351_04714",4428,762.83,747.57,534.61,595.86,3010.94,3549.16,1453.23,1045.15,1081.84
"2351_04715",296.49,38.42,90.81,55.15,58.05,189,168.14,81.63,48.81,59.92
"2351_04716",42.49,13.56,18.35,11.26,14.22,43.18,33.23,14.46,19.14,26.15
"2351_04717",31.87,24.86,25.68,15.76,17.77,26.07,45.31,25.51,22.97,29.42
"2351_04718",111.06,36.16,74.3,59.65,41.46,89.61,96.66,100.34,94.75,78.44
"2351_04719",35.73,10.17,13.76,13.51,15.4,22,22.15,22.11,16.27,21.79
"2351_04720",50.22,22.6,17.43,10.13,23.69,37.47,28.19,32.31,20.1,27.24
"2351_04721",47.32,11.3,13.76,15.76,11.85,27.7,22.15,20.41,13.4,11.98
"2351_04722",74.36,24.86,25.68,22.51,20.14,47.25,42.29,28.91,37.33,40.31
"2351_04723",39.6,13.56,7.34,4.5,4.74,22,20.14,12.76,5.74,18.52
"2351_04724",10.62,2.26,0,0,3.55,4.07,6.04,2.55,0.96,4.36
"2351_04725",293.59,171.78,206.38,182.33,167.03,261.5,264.8,282.31,284.26,246.22
"2351_04726",34.77,20.34,33.94,42.77,24.88,29.33,36.25,47.62,40.2,34.86
"2351_04727",109.13,97.19,92.64,92.29,105.43,105.9,108.74,98.64,107.19,108.95
"2351_04728",41.53,39.55,28.44,30.39,29.62,41.55,41.28,38.27,33.5,29.42
"2351_04729",77.26,77.98,58.7,40.52,52.12,72.5,70.48,72.28,67,57.74
"2351_04730",13152.67,11782.6,9013.92,8300.58,9020.81,8942.39,9019.39,5583.33,5095.56,6182.69
"2351_04731",14661.18,9796.98,7248.2,6698.99,7378.94,8891.07,7728.6,5122.44,4605.53,5228.33
"2351_04732",4862.6,2965.43,2297.74,1950.49,2295.78,2903.41,2474.84,1908.16,1802.21,1749.68
"2351_04733",24961,31279.37,25438.4,30416.68,34173.65,23072.46,22245.41,23154.74,27189.1,34319.12
"2351_04734",63632.88,57634.81,53517.6,68063.59,72550.29,53041.73,52546.64,47695.54,40535.76,43983.74
"2351_04735",32.84,45.2,33.02,45.02,36.72,33.4,27.19,39.97,40.2,43.58
"2351_04736",578.49,883.75,985.14,1209.91,1121.83,705.49,672.58,972.79,1080.56,1145.02
"2351_04737",1075.86,1360.66,1239.22,1287.57,1223.7,1048.45,1124.65,1157.31,1267.19,1203.85
"2351_04738",3.86,9.04,7.34,3.38,3.55,8.15,2.01,14.46,4.79,8.72
"2351_04739",246.27,307.39,322.88,368.04,328.14,272.91,328.23,423.47,504.39,478.27
"2351_04740",23833.96,28222.4,24293.66,25257.38,28500.55,23779.58,21242.58,17376.69,19124.63,23932.2
"2351_04741",2363.21,3280.73,3099.43,3204.3,3492.23,2998.72,3216.89,2204.08,2268.31,2506.85
"2351_04742",134.24,79.11,82.55,94.54,67.52,91.24,91.62,102.89,92.84,104.59
"2351_04743",138.1,75.72,98.15,111.42,101.88,109.16,80.55,80.78,66.04,75.17
"2351_04744",55.05,49.73,33.02,46.15,47.38,41.55,45.31,35.71,37.33,29.42
"2351_04745",1047.85,826.12,787.93,1012.95,1082.73,660.68,548.73,499.15,395.28,538.19
"2351_04746",323.53,238.45,220.14,244.23,238.11,281.87,263.8,229.59,248.84,230.97
"2351_04747",61.81,32.77,60.54,41.64,48.57,57.84,57.39,48.47,44.98,45.76
"2351_04748",87.88,47.46,60.54,74.28,60.42,95.31,76.52,84.18,92.84,77.35
"2351_04749",49.25,24.86,38.52,45.02,40.28,37.47,40.27,42.52,48.81,38.13
"2351_04750",46.36,33.9,33.94,39.39,48.57,40.73,39.27,39.97,35.41,41.4
"2351_04751",10.62,10.17,16.51,12.38,8.29,8.96,9.06,16.16,22.01,15.25
"2351_04752",61.81,66.68,72.46,55.15,68.71,57.84,55.38,62.93,78.48,64.28
"2351_04753",147.76,128.83,93.56,77.66,86.48,79.02,87.6,55.27,67.95,88.25
"2351_04754",51.19,40.68,36.69,36.02,31.98,38.29,38.26,22.96,23.93,20.7
"2351_04755",14.49,4.52,7.34,18.01,9.48,9.78,11.08,7.65,4.79,10.89
"2351_04756",2.9,5.65,1.83,2.25,0,6.52,8.05,5.1,4.79,6.54
"2351_04757",2.9,3.39,2.75,1.13,2.37,2.44,0,1.7,1.91,4.36
"2351_04758",3.86,1.13,0,5.63,1.18,0.81,2.01,0.85,0.96,2.18
"2351_04759",1.93,2.26,0,1.13,2.37,0.81,1.01,0,0.96,5.45
"2351_04760",1.93,1.13,0,0,0,1.63,2.01,0,1.91,2.18
"2351_04761",0,2.26,3.67,3.38,1.18,2.44,0,1.7,3.83,5.45
"2351_04762",2.9,1.13,2.75,2.25,3.55,1.63,1.01,0.85,3.83,2.18
"2351_04763",23.18,28.25,18.35,21.38,13.03,20.37,16.11,16.16,20.1,18.52
"2351_04764",29.94,19.21,16.51,16.88,16.58,17.11,26.18,11.9,16.27,20.7
"2351_04765",54.08,49.73,54.12,59.65,37.91,57.84,36.25,54.42,66.04,56.65
"2351_04766",35.73,30.51,37.61,33.77,36.72,32.59,34.23,74.83,52.64,52.29
"2351_04767",38.63,27.12,32.1,37.14,22.51,22,26.18,35.71,41.16,35.95
"2351_04768",40.56,35.03,33.02,30.39,23.69,35.84,26.18,36.56,34.46,50.12
"2351_04769",45.39,36.16,23.85,42.77,40.28,35.84,33.23,58.67,43.07,47.94
"2351_04770",39.6,44.07,40.36,47.27,27.25,35.84,36.25,32.31,40.2,52.29
"2351_04771",27.04,37.29,27.52,27.01,22.51,27.7,31.21,28.91,28.71,21.79
"2351_04772",4.83,10.17,12.84,9,15.4,7.33,11.08,8.5,12.44,19.61
"2351_04773",4.83,10.17,4.59,3.38,9.48,8.96,13.09,11.9,3.83,8.72
"2351_04774",37.66,27.12,33.02,29.26,35.54,13.85,29.2,30.61,33.5,25.06
"2351_04775",78.23,84.76,68.79,86.66,63.97,59.47,61.42,56.97,64.13,74.08
"2351_04776",111.06,177.43,124.75,138.44,111.35,132.79,114.78,104.59,127.29,113.3
"2351_04777",523.44,403.45,433.86,368.04,390.92,428.5,444.02,551.87,539.8,574.15
"2351_04778",11.59,14.69,10.09,12.38,14.22,5.7,9.06,10.2,16.27,11.98
"2351_04779",4.83,2.26,7.34,5.63,9.48,8.96,5.03,11.05,12.44,5.45
"2351_04780",30.9,39.55,24.77,29.26,30.8,27.7,26.18,35.71,55.51,34.86
"2351_04781",4.83,5.65,6.42,10.13,8.29,8.96,4.03,8.5,8.61,16.34
"2351_04782",1.93,5.65,10.09,14.63,10.66,9.78,11.08,12.76,7.66,18.52
"2351_04783",166.11,0,0,0,0,102.65,78.53,55.27,51.68,58.83
"2351_04784",44.42,0,0,0,0,41.55,40.27,21.26,22.97,27.24
"2351_04785",126.51,0,0,0,0,107.53,107.73,64.63,72.74,64.28
"2351_04786",94.64,7.91,2.75,2.25,1.18,79.84,94.64,50.17,48.81,46.85
"2351_04787",212.47,0,0,0,0,127.9,106.73,93.54,84.22,77.35
"2351_04788",287.8,20.34,25.68,14.63,24.88,241.95,247.69,200.68,178.98,173.22
"2351_04789",79.19,0,0,0,0,75.76,97.66,47.62,44.03,69.73
"2351_04790",528.27,56.51,65.13,68.66,62.78,557.22,571.89,530.61,471.85,471.74
"2351_04791",280.07,0,0,0,0,223.21,213.45,227.89,195.25,211.36
"2351_04792",251.1,0,0,0,0,171.08,138.95,133.5,125.38,124.2
"2351_04793",76.29,0,0,0,0,83.91,97.66,69.73,54.55,76.26
"2351_04794",569.8,516.46,458.63,408.56,402.77,567,598.07,546.77,622.11,610.1
"2351_04795",121.69,412.49,415.52,661.8,675.23,248.47,279.91,479.59,720.69,900.98
"2351_04796",2236.7,2176.6,2228.94,1473.28,1434.56,2723.37,2854.43,1099.49,1473.92,1390.15
"2351_04797",381.47,481.43,546.69,397.3,357.75,570.25,665.53,275.51,368.48,359.52
"2351_04798",316.77,378.59,393.5,303.89,265.35,416.29,452.08,185.37,288.09,279.99
"2351_04799",1125.11,1271.38,1180.51,856.51,876.61,1252.93,1077.33,538.26,727.39,747.37
"2351_04800",19691.82,11789.38,7869.18,8201.53,7550.71,4973.43,6691.54,4897.96,4874.48,5681.54
"2351_04801",328.36,255.41,253.16,241.98,291.41,257.43,263.8,232.14,128.25,165.6
"2351_04803",19.32,20.34,20.18,23.64,13.03,11.41,9.06,22.96,23.93,19.61
"2351_04804",35.73,27.12,23.85,32.64,47.38,32.59,38.26,27.21,37.33,50.12
"2351_04805",39.6,38.42,65.13,56.28,49.75,34.22,36.25,45.92,63.17,47.94
"2351_04806",9.66,15.82,10.09,9,16.58,8.96,5.03,11.05,10.53,18.52
"2351_04807",23.18,11.3,18.35,21.38,16.58,15.48,11.08,26.36,18.18,21.79
"2351_04808",14.49,11.3,15.59,23.64,16.58,12.22,20.14,17.86,16.27,23.97
"2351_04809",9.66,10.17,7.34,3.38,16.58,10.59,9.06,15.31,10.53,19.61
"2351_04810",39.6,33.9,46.78,46.15,40.28,48.06,62.42,67.18,54.55,59.92
"2351_04811",25.11,23.73,37.61,32.64,35.54,37.47,36.25,61.22,57.43,45.76
"2351_04812",20.28,20.34,27.52,13.51,18.95,29.33,23.16,23.81,23.93,21.79
"2351_04813",2265.67,2277.18,2671.06,2900.42,3011.28,2430.1,2342.95,2913.26,3339.3,3583.24
"2351_04814",1121.25,1067.96,1353.88,1496.92,1582.64,1215.45,1082.37,1279.76,1588.77,1775.82
"2351_04815",4118,3505.62,3625.02,4072.07,4415.04,3426.41,3015.52,3652.21,4305,4910.2
"2351_04816",4395.17,3445.73,3325.07,3641,3818,3459,2955.11,3290.81,3611.11,4368.74
"2351_04817",4.83,5.65,0.92,1.13,3.55,4.89,7.05,4.25,0.96,2.18
"2351_04818",170.94,140.13,108.24,123.81,118.46,140.93,110.75,94.39,111.98,103.5
"2351_04819",169.97,132.22,70.63,76.53,86.48,92.06,84.58,73.13,82.31,103.5
"2351_04820",896.22,441.88,369.66,258.87,353.01,532.78,339.31,386.05,303.4,349.72
"2351_04821",369.89,352.6,332.97,255.49,283.12,312.01,258.76,326.53,312.01,293.07
"2351_04822",5.79,13.56,5.5,9,1.18,3.26,12.08,8.5,0,10.89
"2351_04823",886.57,736.84,603.56,715.82,707.21,768.21,850.79,613.09,538.84,456.48
"2351_04824",2623,2507.73,2098.69,2226.24,2511.37,2059.43,3270.26,2176.02,1911.31,1705.01
"2351_04825",2984.19,2821.9,2239.95,2664.06,2753.04,2805.65,2891.68,2172.62,1877.82,1859.71
"2351_04826",5865.05,7374.01,6729.94,6566.18,7331.56,6309.45,6583.81,5141.15,4920.42,5345.99
"2351_04827",5745.3,7236.14,6585.02,7641.03,8512.61,5741.64,5635.36,4626.7,4729.95,5525.75
"2351_04828",1143.46,1226.18,1383.23,1702.88,1658.45,1406.08,1246.48,1459.18,1583.03,1628.74
"2351_04829",3579.1,4198.38,4232.24,4435.6,4609.32,3772.64,3769.66,3503.4,3903.03,4193.34
"2351_04831",13.52,5.65,5.5,7.88,5.92,4.07,11.08,11.05,12.44,5.45
"2351_04832",25.11,16.95,17.43,22.51,16.58,19.55,26.18,20.41,11.49,17.43
"2351_04833",22.21,14.69,16.51,45.02,22.51,41.55,17.12,26.36,37.33,22.88
"2351_04834",20.28,23.73,15.59,7.88,21.32,23.62,20.14,25.51,32.54,19.61
"2351_04835",8.69,20.34,16.51,11.26,21.32,27.7,26.18,21.26,22.97,22.88
"2351_04836",21.25,10.17,16.51,10.13,18.95,13.03,17.12,20.41,17.23,17.43
"2351_04837",22.21,16.95,17.43,4.5,8.29,15.48,9.06,10.2,10.53,22.88
"2351_04838",5.79,6.78,6.42,11.26,11.85,10.59,5.03,9.35,2.87,13.07
"2351_04839",93.68,24.86,41.28,52.9,48.57,85.54,87.6,101.19,94.75,102.41
"2351_04840",48.29,31.64,43.11,0,36.72,44.81,68.47,74.83,58.38,61.01
"2351_04841",28.01,0,0,0,0,28.51,28.19,30.61,30.63,23.97
"2351_04842",40.56,0,0,0,0,43.18,28.19,56.97,71.78,70.81
"2351_04843",1392.62,8149.27,13603.9,8075.47,7233.23,11042.55,11356.29,2390.3,18094.8,16068.47
"2351_04844",19163.55,97160.64,147910.18,87215.13,80276.33,123210.63,121479.81,25071.41,187749.12,160297.9
"2351_04845",1248.73,1559.56,1872.13,1591.46,1554.21,1607.3,1632.11,1376.7,2182.17,2092.86
"2351_04846",2660.67,1803.67,1529.99,1265.06,1282.93,1644.77,1456.92,1832.48,1607.92,1620.03
"2351_04847",5.79,9.04,12.84,11.26,11.85,5.7,12.08,14.46,14.36,21.79
"2351_04848",12.55,14.69,14.68,14.63,7.11,9.78,13.09,15.31,14.36,14.16
"2351_04849",587.18,527.76,512.75,536.86,557.95,479.83,517.52,459.18,369.44,444.5
"2351_04850",118.79,93.8,92.64,63.03,90.03,84.72,78.53,66.33,78.48,88.25
"2351_04851",61.81,41.81,29.35,52.9,39.09,37.47,29.2,31.46,35.41,31.59
"2351_04852",91.75,64.42,52.28,60.78,55.68,63.54,50.34,53.57,51.68,74.08
"2351_04853",388.24,233.93,169.69,166.57,180.06,204.48,202.38,135.2,113.89,138.36
"2351_04854",82.09,38.42,43.11,52.9,43.83,55.4,31.21,33.16,26.8,34.86
"2351_04855",194.12,181.95,181.62,198.09,161.11,195.52,207.41,197.28,181.85,197.19
"2351_04856",149.69,100.58,144.93,133.93,105.43,124.64,125.86,186.22,205.78,191.75
"2351_04857",235.65,177.43,135.75,145.19,156.37,171.08,134.92,139.46,139.74,131.82
"2351_04858",2166.2,2325.78,2006.97,2221.74,2379.88,1748.23,1677.42,1311.22,1160,1545.95
"2351_04859",8969,11622.12,9988.97,11105.33,12458.55,7757.08,8687.13,5950.68,5509.98,7648.02
"2351_04860",288.76,396.67,353.15,491.84,428.83,308.75,317.16,290.82,332.11,339.91
"2351_04861",137.14,99.45,96.31,91.17,94.77,96.94,74.51,78.23,114.85,106.77
"2351_04862",330.29,190.99,161.44,147.44,223.89,212.62,208.42,179.42,167.49,224.43
"2351_04863",60.84,82.5,68.79,76.53,103.06,49.69,55.38,45.92,45.94,35.95
"2351_04864",233.71,102.84,101.82,94.54,84.11,133.6,138.95,112.24,79.44,75.17
"2351_04865",15.45,15.82,13.76,12.38,17.77,12.22,25.17,22.11,15.31,19.61
"2351_04866",14.49,4.52,12.84,11.26,4.74,20.37,17.12,17.86,13.4,7.63
"2351_04867",11400.78,5976.06,4463.39,4201.5,4601.03,6042.24,5473.25,3626.7,2670.29,2793.38
"2351_04868",5891.13,3355.32,2724.27,2525.63,2678.4,3337.61,2899.74,1455.78,1129.37,1340.04
"2351_04869",1192.71,669.03,620.99,597.64,656.27,879.01,743.06,551.02,635.51,642.78
"2351_04870",4066.81,3162.07,2556.41,2192.48,2447.41,2987.31,2500.02,1609.69,1390.66,1651.62
"2351_04871",9342.75,6345.6,5266,4522.27,4728.97,6438.16,5412.84,3394.56,3342.17,3899.18
"2351_04872",321.6,245.24,245.83,249.86,268.91,287.57,298.03,144.56,127.29,150.35
